"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"神奈川県","藤沢市","遠藤","","310","9","-68811.6","-36086.1","35.3791","139.436156","0","0","0","0"
"神奈川県","藤沢市","遠藤","","311","9","-68811.6","-36086.1","35.3791","139.436156","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","433","9","-66638.8","-36037.4","35.398687","139.436596","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","436","9","-66638.8","-36037.4","35.398687","139.436596","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","438","9","-66638.8","-36037.4","35.398687","139.436596","0","1","0","0"
"神奈川県","藤沢市","遠藤","","341","9","-67364.7","-35938.5","35.392147","139.437716","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3409","9","-67364.7","-35938.5","35.392147","139.437716","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3415","9","-67364.7","-35938.5","35.392147","139.437716","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3417","9","-67364.7","-35938.5","35.392147","139.437716","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3418","9","-67364.7","-35938.5","35.392147","139.437716","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3421","9","-67364.7","-35938.5","35.392147","139.437716","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3424","9","-67364.7","-35938.5","35.392147","139.437716","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3280","9","-67604.4","-36019.1","35.389984","139.43684","0","1","0","0"
"神奈川県","藤沢市","葛原","","995","9","-65398.6","-36005.4","35.409867","139.436893","0","1","0","0"
"神奈川県","藤沢市","葛原","","996","9","-65398.6","-36005.4","35.409867","139.436893","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3279","9","-67516","-36032.5","35.39078","139.436688","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3286","9","-67516","-36032.5","35.39078","139.436688","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","625","9","-66140.6","-36039.5","35.403178","139.436551","0","1","0","0"
"神奈川県","藤沢市","遠藤","","109","9","-68756.6","-36073.4","35.379596","139.436293","0","1","0","0"
"神奈川県","藤沢市","遠藤","","839","9","-69400.7","-35926.5","35.373795","139.437938","0","1","0","0"
"神奈川県","藤沢市","遠藤","","842","9","-69400.7","-35926.5","35.373795","139.437938","0","1","0","0"
"神奈川県","藤沢市","遠藤","","844","9","-69400.7","-35926.5","35.373795","139.437938","0","1","0","0"
"神奈川県","藤沢市","遠藤","","845","9","-69400.7","-35926.5","35.373795","139.437938","0","0","0","0"
"神奈川県","藤沢市","遠藤","","846","9","-69400.7","-35926.5","35.373795","139.437938","0","1","0","0"
"神奈川県","藤沢市","遠藤","","848","9","-69400.7","-35926.5","35.373795","139.437938","0","1","0","0"
"神奈川県","藤沢市","遠藤","","851","9","-69400.7","-35926.5","35.373795","139.437938","0","1","0","0"
"神奈川県","藤沢市","遠藤","","854","9","-69400.7","-35926.5","35.373795","139.437938","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2902","9","-67770.9","-36011.9","35.388483","139.436926","0","1","0","0"
"神奈川県","藤沢市","葛原","","1129","9","-65540.5","-36020.1","35.408588","139.436738","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1351","9","-68849.7","-36021.7","35.378759","139.436866","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1352","9","-68849.7","-36021.7","35.378759","139.436866","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1358","9","-68849.7","-36021.7","35.378759","139.436866","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1421","9","-68849.7","-36021.7","35.378759","139.436866","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1424","9","-68849.7","-36021.7","35.378759","139.436866","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1427","9","-68849.7","-36021.7","35.378759","139.436866","0","1","0","0"
"神奈川県","藤沢市","葛原","","802","9","-64947","-35998.2","35.413938","139.436953","0","1","0","0"
"神奈川県","藤沢市","葛原","","803","9","-64947","-35998.2","35.413938","139.436953","0","1","0","0"
"神奈川県","藤沢市","遠藤","","652","9","-69863.1","-36018.4","35.369624","139.436947","0","1","0","0"
"神奈川県","藤沢市","遠藤","","857","9","-69203.8","-36051.4","35.375566","139.436555","0","0","0","0"
"神奈川県","藤沢市","遠藤","","2796","9","-67968.7","-36041.3","35.386699","139.436612","0","1","0","0"
"神奈川県","藤沢市","遠藤","","817","9","-69116.7","-36007.9","35.376352","139.43703","0","0","0","0"
"神奈川県","藤沢市","遠藤","","1428","9","-68747.9","-36012.9","35.379677","139.436958","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1435","9","-68747.9","-36012.9","35.379677","139.436958","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1439","9","-68747.9","-36012.9","35.379677","139.436958","0","1","0","0"
"神奈川県","藤沢市","遠藤","","849","9","-69430.3","-35992.9","35.373526","139.437209","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1435","9","-68673.2","-36020.4","35.38035","139.436873","0","0","0","0"
"神奈川県","藤沢市","遠藤","","1470","9","-68673.2","-36020.4","35.38035","139.436873","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1478","9","-68673.2","-36020.4","35.38035","139.436873","0","1","0","0"
"神奈川県","藤沢市","遠藤","","654","9","-69925.5","-35990.2","35.369063","139.43726","0","1","0","0"
"神奈川県","藤沢市","葛原","","1144","9","-65808.5","-35954.7","35.406174","139.43747","0","1","0","0"
"神奈川県","藤沢市","葛原","","1146","9","-65808.5","-35954.7","35.406174","139.43747","0","1","0","0"
"神奈川県","藤沢市","葛原","","1147","9","-65808.5","-35954.7","35.406174","139.43747","0","1","0","0"
"神奈川県","藤沢市","葛原","","1148","9","-65808.5","-35954.7","35.406174","139.43747","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1483","9","-68503.3","-35999.6","35.381882","139.437094","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1485","9","-68503.3","-35999.6","35.381882","139.437094","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1486","9","-68503.3","-35999.6","35.381882","139.437094","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1487","9","-68503.3","-35999.6","35.381882","139.437094","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1499","9","-68503.3","-35999.6","35.381882","139.437094","0","1","0","0"
"神奈川県","藤沢市","葛原","","1064","9","-65432.5","-35917.7","35.409565","139.43786","0","1","0","0"
"神奈川県","藤沢市","葛原","","1094","9","-65432.5","-35917.7","35.409565","139.43786","0","1","0","0"
"神奈川県","藤沢市","葛原","","1112","9","-65432.5","-35917.7","35.409565","139.43786","0","1","0","0"
"神奈川県","藤沢市","葛原","","1117","9","-65432.5","-35917.7","35.409565","139.43786","0","1","0","0"
"神奈川県","藤沢市","葛原","","1119","9","-65432.5","-35917.7","35.409565","139.43786","0","1","0","0"
"神奈川県","藤沢市","葛原","","1120","9","-65432.5","-35917.7","35.409565","139.43786","0","1","0","0"
"神奈川県","藤沢市","葛原","","1121","9","-65432.5","-35917.7","35.409565","139.43786","0","1","0","0"
"神奈川県","藤沢市","葛原","","1122","9","-65432.5","-35917.7","35.409565","139.43786","0","1","0","0"
"神奈川県","藤沢市","葛原","","1125","9","-65432.5","-35917.7","35.409565","139.43786","0","1","0","0"
"神奈川県","藤沢市","葛原","","1127","9","-65432.5","-35917.7","35.409565","139.43786","0","1","0","0"
"神奈川県","藤沢市","遠藤","","855","9","-69279.6","-36020.4","35.374884","139.436899","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2492","9","-68421.9","-35978.4","35.382616","139.437324","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2494","9","-68421.9","-35978.4","35.382616","139.437324","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2519","9","-68421.9","-35978.4","35.382616","139.437324","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2520","9","-68421.9","-35978.4","35.382616","139.437324","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2522","9","-68421.9","-35978.4","35.382616","139.437324","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2525","9","-68421.9","-35978.4","35.382616","139.437324","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1479","9","-68589.8","-36023.7","35.381101","139.436833","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1480","9","-68589.8","-36023.7","35.381101","139.436833","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1481","9","-68589.8","-36023.7","35.381101","139.436833","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1482","9","-68589.8","-36023.7","35.381101","139.436833","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2767","9","-67929.4","-35921.1","35.387058","139.437933","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2768","9","-67929.4","-35921.1","35.387058","139.437933","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2769","9","-67929.4","-35921.1","35.387058","139.437933","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2778","9","-67929.4","-35921.1","35.387058","139.437933","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2780","9","-67929.4","-35921.1","35.387058","139.437933","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2795","9","-67929.4","-35921.1","35.387058","139.437933","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2796","9","-67929.4","-35921.1","35.387058","139.437933","0","0","0","0"
"神奈川県","藤沢市","遠藤","","2908","9","-67929.4","-35921.1","35.387058","139.437933","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2922","9","-67929.4","-35921.1","35.387058","139.437933","0","1","0","0"
"神奈川県","藤沢市","遠藤","","850","9","-69398.5","-35979","35.373813","139.43736","0","1","0","0"
"神奈川県","藤沢市","葛原","","932","9","-65024","-35951.2","35.413246","139.437473","0","1","0","0"
"神奈川県","藤沢市","遠藤","","653","9","-69892.7","-35992.1","35.369358","139.437238","0","1","0","0"
"神奈川県","藤沢市","大庭","","5342","9","-70623.2","-36036.4","35.362772","139.436783","0","1","0","0"
"神奈川県","藤沢市","大庭","","5345","9","-70623.2","-36036.4","35.362772","139.436783","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3581","9","-66809.5","-35885.7","35.397154","139.438273","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3614","9","-66809.5","-35885.7","35.397154","139.438273","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3627","9","-66809.5","-35885.7","35.397154","139.438273","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3628","9","-66809.5","-35885.7","35.397154","139.438273","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3629","9","-66809.5","-35885.7","35.397154","139.438273","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3630","9","-66809.5","-35885.7","35.397154","139.438273","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3666","9","-66809.5","-35885.7","35.397154","139.438273","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3668","9","-66809.5","-35885.7","35.397154","139.438273","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3789","9","-66809.5","-35885.7","35.397154","139.438273","0","1","0","0"
"神奈川県","藤沢市","遠藤","","856","9","-69217.2","-36016.7","35.375446","139.436937","0","0","0","0"
"神奈川県","藤沢市","葛原","","1132","9","-65613.4","-35980","35.407932","139.437182","0","1","0","0"
"神奈川県","藤沢市","葛原","","1156","9","-65613.4","-35980","35.407932","139.437182","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3662","9","-67193.6","-35991.9","35.393688","139.437121","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3717","9","-67193.6","-35991.9","35.393688","139.437121","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3663","9","-67137.4","-36006.8","35.394194","139.436954","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","626","9","-66120.9","-35999.7","35.403357","139.436988","0","1","0","0"
"神奈川県","藤沢市","葛原","","1155","9","-65697.6","-35985.2","35.407173","139.437129","0","1","0","0"
"神奈川県","藤沢市","遠藤","","3660","9","-67054.9","-35987.4","35.394938","139.437165","0","1","0","0"
"神奈川県","藤沢市","葛原","","827","9","-64849.2","-35939.6","35.414822","139.437593","0","1","0","0"
"神奈川県","藤沢市","葛原","","831","9","-64849.2","-35939.6","35.414822","139.437593","0","1","0","0"
"神奈川県","藤沢市","遠藤","","789","9","-68965.2","-35782.3","35.377726","139.439506","0","1","0","0"
"神奈川県","藤沢市","遠藤","","800","9","-68965.2","-35782.3","35.377726","139.439506","0","1","0","0"
"神奈川県","藤沢市","遠藤","","815","9","-68965.2","-35782.3","35.377726","139.439506","0","1","0","0"
"神奈川県","藤沢市","遠藤","","827","9","-68965.2","-35782.3","35.377726","139.439506","0","1","0","0"
"神奈川県","藤沢市","遠藤","","852","9","-69341.3","-35955.3","35.37433","139.437619","0","1","0","0"
"神奈川県","藤沢市","遠藤","","2946","9","-67709.2","-35947.5","35.389042","139.437633","0","1","0","0"
"神奈川県","藤沢市","葛原","","937","9","-65279.3","-35950.4","35.410945","139.437494","0","1","0","0"
"神奈川県","藤沢市","葛原","","1009","9","-65279.3","-35950.4","35.410945","139.437494","0","1","0","0"
"神奈川県","藤沢市","遠藤","","655","9","-69945.1","-35947.8","35.368887","139.437728","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1479","9","-68619.8","-35992.3","35.380832","139.437179","0","0","0","0"
"神奈川県","藤沢市","大庭","","5344","9","-70640.2","-35960.1","35.362621","139.437623","0","1","0","0"
"神奈川県","藤沢市","大庭","","5346","9","-70564.3","-35966.5","35.363305","139.437549","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1490","9","-68570.6","-35973.5","35.381276","139.437384","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1491","9","-68570.6","-35973.5","35.381276","139.437384","0","1","0","0"
"神奈川県","藤沢市","遠藤","","1493","9","-68570.6","-35973.5","35.381276","139.437384","0","1","0","0"
"神奈川県","藤沢市","葛原","","1131","9","-65648.5","-35937.4","35.407617","139.437653","0","1","0","0"
"神奈川県","藤沢市","葛原","","1132","9","-65648.5","-35937.4","35.407617","139.437653","0","0","0","0"
"神奈川県","藤沢市","葛原","","1155","9","-65648.5","-35937.4","35.407617","139.437653","0","0","0","0"
"神奈川県","藤沢市","遠藤","","853","9","-69305.8","-35939.8","35.37465","139.437787","0","1","0","0"
"神奈川県","藤沢市","葛原","","1133","9","-65720.3","-35928.1","35.40697","139.437759","0","1","0","0"
"神奈川県","藤沢市","葛原","","1134","9","-65720.3","-35928.1","35.40697","139.437759","0","1","0","0"
"神奈川県","藤沢市","葛原","","1135","9","-65720.3","-35928.1","35.40697","139.437759","0","1","0","0"
"神奈川県","藤沢市","葛原","","1147","9","-65720.3","-35928.1","35.40697","139.437759","0","0","0","0"
"神奈川県","藤沢市","菖蒲沢","","464","9","-66643","-35835.9","35.398656","139.438814","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","465","9","-66643","-35835.9","35.398656","139.438814","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","466","9","-66643","-35835.9","35.398656","139.438814","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","467","9","-66643","-35835.9","35.398656","139.438814","0","1","0","0"
